Name,Speed,Modules,First Word Latency,CAS Latency,Rating,Price
GeIL EVO POTENZA 16 GB,DDR4-3200,2 x 8GB,10,16,2,
TEAMGROUP T-Force Vulcan TUF Gaming Alliance 32 GB,DDR4-3600,2 x 16GB,10,19,2,
V-Color Prism RGB 16 GB,DDR4-3200,2 x 8GB,10,16,1,
G.Skill Trident Z Royal 64 GB,DDR4-3600,2 x 32GB,10,18,2,
Kingston KSM26RD4/64HAR 64 GB,DDR4-2666,1 x 64GB,14,19,0,
Acer Predator Apollo RGB 16 GB,DDR4-3600,2 x 8GB,8,16,0,
PNY XLR8 8 GB,DDR4-3600,1 x 8GB,10,18,0,
G.Skill Trident Z RGB 256 GB,DDR4-3600,8 x 32GB,8,16,0,
Apacer Panther 32 GB,DDR5-5600,2 x 16GB,14,40,0,
ADATA XPG Lancer Blade RGB 8 GB,DDR5-5600,1 x 8GB,16,46,0,
Silicon Power SP016GBLFU266B02 16 GB,DDR4-2666,1 x 16GB,14,19,0,200.66
ADATA XPG Lancer Blade 32 GB,DDR5-6400,2 x 16GB,10,32,1,751.05
G.Skill F5-6000J3636F32GX2-FX5 64 GB,DDR5-6000,2 x 32GB,12,36,0,894.99
Crucial Ballistix Sport LT 8 GB,DDR4-3200,1 x 8GB,10,16,0,
Crucial CT2KIT102464BF160B 16 GB,DDR3-1600,2 x 8GB,13,11,0,55
Samsung M391A2K43BB1-CPB 16 GB,DDR4-2133,1 x 16GB,14,15,0,
G.Skill Ripjaws V 16 GB,DDR4-3200,2 x 8GB,10,16,69,
G.Skill Aegis 8 GB,DDR4-2666,1 x 8GB,14,19,0,
Crucial CT2K16G4DFD832A 32 GB,DDR4-3200,2 x 16GB,13,22,0,234.99
Lexar Ares OC 32 GB,DDR5-5200,2 x 16GB,14,38,0,
Kingston KCP426NS8/8 8 GB,DDR4-2666,1 x 8GB,14,19,0,76
Corsair Vengeance LPX 128 GB,DDR4-3600,4 x 32GB,10,18,1,
Kingston FURY Beast RGB 32 GB,DDR4-3200,2 x 16GB,10,16,5,
ADATA XPG GAMMIX D20 32 GB,DDR4-3200,2 x 16GB,10,16,2,
Kingston Fury Beast RGB Special Edition 16 GB,DDR4-3600,2 x 8GB,9,17,2,
ADATA XPG Lancer Blade RGB 48 GB,DDR5-6000,2 x 24GB,10,30,2,
G.Skill Trident Z5 Royal 64 GB,DDR5-6800,2 x 32GB,10,34,0,
G.Skill Ripjaws 8 GB,DDR3-1066,2 x 4GB,13,7,1,44
Kingston HyperX Fury 16 GB,DDR3-1600,2 x 8GB,12,10,17,
ADATA AD3U1600W8G11-R 8 GB,DDR3-1600,1 x 8GB,13,11,3,
Crucial CT4K16G4DFD8213 64 GB,DDR4-2133,4 x 16GB,14,15,0,499.79
TEAMGROUP Night Hawk RGB 16 GB,DDR4-3200,2 x 8GB,10,16,9,
GeIL EVO POTENZA 8 GB,DDR4-2400,1 x 8GB,13,16,0,
G.Skill Trident Z Neo 16 GB,DDR4-3200,2 x 8GB,10,16,10,
OLOy WarHawk RGB 32 GB,DDR4-3600,2 x 16GB,10,18,0,
Kingston HyperX Fury RGB 32 GB,DDR4-3200,4 x 8GB,10,16,2,
Thermaltake TOUGHRAM Z-ONE RGB 16 GB,DDR4-3200,2 x 8GB,10,16,2,
OLOy Blade 32 GB,DDR5-6000,2 x 16GB,10,32,0,
Mushkin Redline Lumina White 32 GB,DDR5-6000,2 x 16GB,10,30,0,
G.Skill Ripjaws M5 RGB 96 GB,DDR5-5600,2 x 48GB,14,40,0,1249.99
Klevv CRAS V RGB 32 GB,DDR5-6400,2 x 16GB,10,32,0,
Kingston FURY Impact 64 GB,DDR5-5600,2 x 32GB,14,40,0,979.44
TEAMGROUP T-Force Delta RGB 32 GB,DDR5-6200,2 x 16GB,12,38,2,
G.Skill F4-3200C16Q2-128GTZ 128 GB,DDR4-3200,8 x 16GB,10,16,0,
G.Skill Ripjaws V 64 GB,DDR4-2666,4 x 16GB,11,15,1,
Klevv Urbane V RGB 48 GB,DDR5-6000,2 x 24GB,10,30,0,
TEAMGROUP Xtreem 32 GB,DDR5-6000,2 x 16GB,10,30,1,539.99
Samsung M386B4G70DM0-YK0 32 GB,DDR3-1600,1 x 32GB,13,11,0,
HP 647901-B21 16 GB,DDR3-1333,1 x 16GB,13,9,0,45
Crucial CT2K32G4SFD8266 64 GB,DDR4-2666,2 x 32GB,14,19,0,479.99
Corsair Vengeance RGB Pro 16 GB,DDR4-3600,2 x 8GB,10,18,7,
Crucial Ballistix MAX RGB 32 GB,DDR4-4000,2 x 16GB,9,18,0,
Patriot Viper Xtreme 5 RGB 32 GB,DDR5-7800,2 x 16GB,9,38,0,1133.25
G.Skill Trident Z RGB 16 GB,DDR4-3200,2 x 8GB,10,16,9,
ADATA XPG LANCER 32 GB,DDR5-5200,2 x 16GB,14,38,0,
Klevv CRAS V RGB 64 GB,DDR5-6400,2 x 32GB,10,32,0,
Corsair XMS2 1 GB,DDR2-800,1 x 1GB,12,5,0,
TEAMGROUP T-Create Master 64 GB,DDR5-6000,4 x 16GB,10,32,0,1713.99
G.Skill F3-12800CL9D-4GBSQ 4 GB,DDR3-1600,2 x 2GB,11,9,0,21.45
Kingston HyperX Fury 8 GB,DDR3-1600,1 x 8GB,12,10,24,
Kingston HyperX Fury 8 GB,DDR3-1600,2 x 4GB,12,10,5,
Crucial CT2K8G4DFD8213 16 GB,DDR4-2133,2 x 8GB,14,15,12,
TEAMGROUP Elite 4 GB,DDR3-1333,1 x 4GB,13,9,3,
PNY Anarchy 16 GB,DDR4-2400,2 x 8GB,12,15,5,
Patriot Viper Venom RGB 16 GB,DDR4-3200,2 x 8GB,10,16,6,
Patriot Viper Elite 16 GB,DDR4-2666,2 x 8GB,12,16,4,
OLOy MD4U083016BGDA 16 GB,DDR4-3000,2 x 8GB,10,16,15,
G.Skill Trident Z Royal Elite 16 GB,DDR4-5333,2 x 8GB,8,22,0,
OLOy B-21 Raider 16 GB,DDR4-3200,2 x 8GB,10,16,0,
Mushkin Redline Lumina 32 GB,DDR5-6000,2 x 16GB,10,30,0,
V-Color TE516G60S828SKK 32 GB,DDR5-6000,2 x 16GB,9,28,0,
Crucial CT8G48C40S5 8 GB,DDR5-4800,1 x 8GB,16,40,0,
Crucial CT2K8G48C40S5 16 GB,DDR5-4800,2 x 8GB,16,40,0,372.18
G.Skill Trident Z Royal 16 GB,DDR4-3200,2 x 8GB,10,16,4,
Crucial CT16G4WFD8266 16 GB,DDR4-2666,1 x 16GB,14,19,0,148.99
G.Skill Ripjaws X 32 GB,DDR3-1600,4 x 8GB,11,9,5,243.44
G.Skill Ripjaws Z 32 GB,DDR3-1866,4 x 8GB,10,10,3,
Patriot Viper 4 Blackout 16 GB,DDR4-3600,2 x 8GB,10,18,0,
G.Skill Ares 16 GB,DDR3-2400,2 x 8GB,9,11,5,
Crucial CT2KIT102472BD160B 16 GB,DDR3-1600,2 x 8GB,13,11,2,82.99
Corsair Vengeance RGB Pro 32 GB,DDR4-3600,4 x 8GB,8,16,0,
Corsair Vengeance 8 GB,DDR3-1600,2 x 4GB,11,9,103,
Gigabyte GP-GR26C16S8K2HU416 16 GB,DDR4-2666,2 x 8GB,12,16,0,
G.Skill Ripjaws M5 Neo RGB 96 GB,DDR5-6000,2 x 48GB,10,30,0,
Corsair Dominator 4 GB,DDR2-1066,2 x 2GB,9,5,0,
Corsair XMS 8 GB,DDR3-1333,4 x 2GB,13,9,0,
G.Skill Ripjaws X 8 GB,DDR3-1600,1 x 8GB,11,9,17,48.97
Corsair Vengeance 16 GB,DDR3-1600,2 x 8GB,11,9,10,
Kingston KVR13N9K2/16 16 GB,DDR3-1333,2 x 8GB,13,9,1,118.9
Kingston HyperX Beast 32 GB,DDR3-2400,4 x 8GB,9,11,0,
Kingston HyperX Fury 16 GB,DDR3-1866,2 x 8GB,10,10,9,
Kingston KVR16LN11K2/8 8 GB,DDR3-1600,2 x 4GB,13,11,1,62.36
G.Skill Ripjaws V 8 GB,DDR4-2133,2 x 4GB,14,15,19,
Corsair Vengeance LPX 8 GB,DDR4-3200,2 x 4GB,10,16,6,
G.Skill NT 16 GB,DDR4-2133,2 x 8GB,14,15,4,
G.Skill Aegis 4 GB,DDR4-2133,1 x 4GB,14,15,1,
G.Skill Trident Z 16 GB,DDR4-3600,2 x 8GB,8,15,3,
Corsair Vengeance RGB Pro 32 GB,DDR4-3600,4 x 8GB,10,18,7,
ADATA XPG SPECTRIX D41 16 GB,DDR4-3200,2 x 8GB,10,16,1,
Patriot Viper 4 Blackout 8 GB,DDR4-3000,2 x 4GB,10,16,8,
Crucial Ballistix 16 GB,DDR4-3600,2 x 8GB,8,16,20,
Crucial Ballistix 16 GB,DDR4-3200,2 x 8GB,10,16,18,
G.Skill Trident Z Neo 256 GB,DDR4-3200,8 x 32GB,10,16,0,
G.Skill Trident Z RGB 16 GB,DDR4-4000,2 x 8GB,9,18,1,
Apacer AU 16 GB,DDR4-3200,1 x 16GB,13,22,0,
Neo Forza FAYE 8 GB,DDR4-3200,1 x 8GB,10,16,0,
V-Color Prism Pro 16 GB,DDR4-3600,2 x 8GB,10,18,0,
ADATA AD3U1600W4G11-B 4 GB,DDR3-1600,1 x 4GB,13,11,0,
GeIL ORION V RGB 16 GB,DDR5-5200,1 x 16GB,13,34,0,
Biwin Black Opal DW100 RGB 48 GB,DDR5-6400,2 x 24GB,10,32,0,
Patriot Viper Elite 5 Ultra 96 GB,DDR5-6400,2 x 48GB,10,32,0,
Crucial CT2K16G52C42S5 32 GB,DDR5-5200,2 x 16GB,16,42,0,399.99
Crucial Ballistix Sport 32 GB,DDR3-1600,4 x 8GB,11,9,0,164.99
Mushkin Proline 16 GB,DDR3-1600,1 x 16GB,13,11,0,32.33
TEAMGROUP T-Create Classic 32 GB,DDR5-5600,1 x 32GB,16,46,0,439.99
Kingston KVR13R9D4/16 16 GB,DDR3-1333,1 x 16GB,13,9,0,34.99
G.Skill Ripjaws M5 Neo RGB 48 GB,DDR5-6000,2 x 24GB,10,30,0,
Crucial CT32G4LFD424A 32 GB,DDR4-2400,1 x 32GB,14,17,0,219.77
G.Skill Ripjaws X 8 GB,DDR3-1600,2 x 4GB,8,7,15,59.99
G.Skill Trident X 16 GB,DDR3-2400,4 x 4GB,8,10,1,96.34
G.Skill Ripjaws V 16 GB,DDR4-3200,2 x 8GB,10,16,14,
G.Skill Ripjaws S5 64 GB,DDR5-6000,2 x 32GB,10,30,1,
Patriot Viper Xtreme 5 RGB 48 GB,DDR5-7600,2 x 24GB,9,36,0,899.99
Lenovo Total Micro 16 GB,DDR4-2666,1 x 16GB,14,19,0,169.99
G.Skill Value 4 GB,DDR3-1333,1 x 4GB,13,9,3,34.99
G.Skill Sniper 8 GB,DDR3-1866,2 x 4GB,9,9,98,
Corsair Vengeance 32 GB,DDR3-1600,4 x 8GB,11,9,9,
Kingston KVR1333D3N9/8G 8 GB,DDR3-1333,1 x 8GB,13,9,5,
Crucial CT102464BA160B 8 GB,DDR3-1600,1 x 8GB,13,11,13,29.94
Corsair Vengeance Pro 16 GB,DDR3-2400,2 x 8GB,9,11,29,
Kingston HyperX Savage 8 GB,DDR3-1866,1 x 8GB,9,9,4,86.4
Kingston KVR16E11/8 8 GB,DDR3-1600,1 x 8GB,13,11,0,33.49
AMD R7 Performance 8 GB,DDR4-2400,1 x 8GB,12,15,1,
Corsair Vengeance LED 16 GB,DDR4-3200,2 x 8GB,10,16,13,
TEAMGROUP Vulcan 16 GB,DDR4-3000,2 x 8GB,10,16,32,
Patriot Viper Elite 16 GB,DDR4-2666,1 x 16GB,12,16,1,
Corsair Vengeance RGB Pro 64 GB,DDR4-3200,4 x 16GB,10,16,2,
Crucial CT2K8G4DFS832A 16 GB,DDR4-3200,2 x 8GB,13,22,2,145
OLOy MD4U082619BBDA 16 GB,DDR4-2666,2 x 8GB,14,19,1,
Corsair Vengeance LPX 64 GB,DDR4-2666,2 x 32GB,12,16,1,
Kingston HyperX Fury RGB 8 GB,DDR4-3200,1 x 8GB,10,16,2,
Kingston HyperX Fury RGB 32 GB,DDR4-2666,2 x 16GB,12,16,1,
Crucial Ballistix RGB 16 GB,DDR4-3200,2 x 8GB,10,16,7,
Kingston HyperX Fury 16 GB,DDR4-3000,1 x 16GB,10,15,0,
Corsair Dominator Platinum RGB 16 GB,DDR4-3200,2 x 8GB,10,16,4,
OLOy WarHawk RGB 16 GB,DDR4-3600,2 x 8GB,10,18,4,
TEAMGROUP Elite 32 GB,DDR5-4800,2 x 16GB,16,40,1,
Mushkin Redline 64 GB,DDR4-3600,2 x 32GB,7,14,0,
G.Skill Ripjaws 4 8 GB,DDR4-3200,1 x 8GB,10,16,1,
GeIL ORION V AMD 32 GB,DDR5-6000,2 x 16GB,10,30,0,
Corsair Dominator Titanium First Edition 64 GB,DDR5-6600,2 x 32GB,9,32,1,
KingBank SharpBlade 32 GB,DDR5-6800,2 x 16GB,10,34,0,
Silicon Power XPOWER Pulse Gaming 32 GB,DDR5-6400,2 x 16GB,10,32,3,
V-Color TE548G60D830SKK 96 GB,DDR5-6000,2 x 48GB,10,30,0,
PNY MN32GK2D43200-TB 32 GB,DDR4-3200,2 x 16GB,13,22,0,239.99
Crucial CT16G48C40S5 16 GB,DDR5-4800,1 x 16GB,16,40,0,246.49
Crucial CT2K16G4SFD8266 32 GB,DDR4-2666,2 x 16GB,14,19,0,229
Kingston KVR21R15S4/8I 8 GB,DDR4-2133,1 x 8GB,14,15,0,59.99
Samsung M386B4G70DM0-CMA 32 GB,DDR3-1866,1 x 32GB,13,13,0,
G.Skill Ripjaws 4 16 GB,DDR4-2666,2 x 8GB,11,15,2,
G.Skill FA-1333C9Q-32GSQ 32 GB,DDR3-1333,4 x 8GB,13,9,0,78.63
Samsung M393B2G70DB0-CMA 16 GB,DDR3-1866,1 x 16GB,13,13,0,80.39
Kingston KSM24ED8/16ME 16 GB,DDR4-2400,1 x 16GB,14,17,0,138.99
Silicon Power SP016GBLVU480F02 16 GB,DDR5-4800,1 x 16GB,16,40,0,197.97
Crucial CT25664BA1067 2 GB,DDR3-1066,1 x 2GB,13,7,0,19.98
G.Skill Trident Z 32 GB,DDR4-3300,4 x 8GB,9,16,0,
Corsair Vengeance RGB Pro 32 GB,DDR4-3000,4 x 8GB,10,15,5,
G.Skill Trident Z Neo 32 GB,DDR4-3000,4 x 8GB,10,16,0,371.06
Kingston Fury Beast RGB Special Edition 32 GB,DDR4-3600,2 x 16GB,10,18,1,
Crucial CT32G52C42U5 32 GB,DDR5-5200,1 x 32GB,16,42,0,
Corsair Vengeance 4 GB,DDR3-1600,1 x 4GB,11,9,7,
Kingston KHX1600C10D3B1/8G 8 GB,DDR3-1600,1 x 8GB,12,10,19,
Patriot Viper 3 32 GB,DDR3-1866,4 x 8GB,10,10,0,234.95
Kingston HyperX Beast 64 GB,DDR3-1866,8 x 8GB,10,10,0,
G.Skill Sniper 16 GB,DDR3-2400,2 x 8GB,9,11,1,135.27
Samsung M393B1K70DH0-YH908 8 GB,DDR3-1333,1 x 8GB,13,9,1,
Crucial CT4K16G4RFD4213 64 GB,DDR4-2133,4 x 16GB,14,15,0,
Corsair CMV4GX4M1A2133C15 4 GB,DDR4-2133,1 x 4GB,14,15,1,
G.Skill Ripjaws V 16 GB,DDR4-3200,2 x 8GB,8,14,16,
Corsair Vengeance LED 16 GB,DDR4-2666,2 x 8GB,12,16,6,
Crucial Ballistix Sport LT 16 GB,DDR4-2666,2 x 8GB,12,16,7,
ADATA XPG SPECTRIX D41 32 GB,DDR4-2666,2 x 16GB,12,16,0,
Crucial CT4K8G4DFD824A 32 GB,DDR4-2400,4 x 8GB,14,17,0,249.79
TEAMGROUP T-Force Night Hawk Legend RGB 16 GB,DDR4-3200,2 x 8GB,8,14,3,
Crucial Ballistix Sport LT 16 GB,DDR4-3000,2 x 8GB,10,15,1,
Crucial CT64G4YFQ426S 64 GB,DDR4-2666,1 x 64GB,14,19,0,
Corsair Dominator Platinum RGB 16 GB,DDR4-3200,2 x 8GB,10,16,8,
GeIL EVO X II AMD 16 GB,DDR4-3200,2 x 8GB,10,16,2,
G.Skill Ripjaws V 32 GB,DDR4-3600,4 x 8GB,10,18,3,
ADATA XPG GAMMIX D30 32 GB,DDR4-3000,2 x 16GB,10,16,0,
Kingston KSM24RD4/32HAI 32 GB,DDR4-2400,1 x 32GB,14,17,0,
Crucial Ballistix 32 GB,DDR4-2666,2 x 16GB,12,16,1,
TEAMGROUP T-Force Vulcan TUF Gaming Alliance 16 GB,DDR4-3600,2 x 8GB,10,19,1,
TEAMGROUP T-Create Classic 16 GB,DDR4-2666,2 x 8GB,14,19,0,
ADATA XPG GAMMIX D45 8 GB,DDR4-3200,1 x 8GB,10,16,1,
Kingston FURY 32 GB,DDR5-6000,2 x 16GB,13,40,3,
Acer Predator Pallas II 64 GB,DDR5-6000,2 x 32GB,10,30,0,
Klevv BOLT V 64 GB,DDR5-6000,2 x 32GB,10,30,0,
Klevv FIT V 16 GB,DDR5-5600,1 x 16GB,10,30,0,
Corsair Dominator Titanium RGB 48 GB,DDR5-6400,2 x 24GB,11,36,0,
Crucial CT24G56C46S5 24 GB,DDR5-5600,1 x 24GB,16,46,0,
Silicon Power SP008GBSFU320B02 8 GB,DDR4-3200,1 x 8GB,13,22,0,62.97
TEAMGROUP T-Force Vulcan 32 GB,DDR5-6400,2 x 16GB,10,32,5,569.99
Kingston KVR400D2D4R3/4G 4 GB,DDR2-400,1 x 4GB,15,3,0,28.99
Patriot Viper 4 Blackout 64 GB,DDR4-3600,2 x 32GB,10,18,3,
G.Skill Zeta R5 Neo 128 GB,DDR5-6000,4 x 32GB,10,30,0,
TEAMGROUP Elite 8 GB,DDR3-1600,1 x 8GB,13,11,2,41.28
Corsair Vengeance RGB RT 16 GB,DDR4-3200,2 x 8GB,10,16,0,
Kingston FURY Renegade 48 GB,DDR5-6400,1 x 48GB,10,32,0,1705.97
G.Skill Sniper 8 GB,DDR3-1600,2 x 4GB,11,9,68,72.61
Corsair XMS3 16 GB,DDR3-1333,4 x 4GB,13,9,4,
G.Skill Ripjaws X 8 GB,DDR3-1866,2 x 4GB,8,8,21,
G.Skill F2-8500CL5D-4GBPI 4 GB,DDR2-1066,2 x 2GB,9,5,0,
Crucial CT2KIT102464BA160B 16 GB,DDR3-1600,2 x 8GB,13,11,7,
ADATA XPG V1.0 16 GB,DDR3-1600,2 x 8GB,11,9,2,
ADATA XPG Z1 16 GB,DDR4-2133,2 x 8GB,14,15,1,
Kingston HyperX Fury 32 GB,DDR4-2133,4 x 8GB,13,14,0,
G.Skill Trident Z 32 GB,DDR4-3000,2 x 16GB,10,15,3,
G.Skill Trident Z RGB 16 GB,DDR4-3600,2 x 8GB,9,17,13,
G.Skill FORTIS 16 GB,DDR4-2133,2 x 8GB,14,15,0,
G.Skill Value 8 GB,DDR4-2400,1 x 8GB,14,17,3,
GeIL Pristine 16 GB,DDR4-2400,1 x 16GB,13,16,0,
ADATA XPG SPECTRIX D41 16 GB,DDR4-3000,2 x 8GB,10,16,10,
Gigabyte AORUS RGB 16 GB,DDR4-3200,2 x 8GB,10,16,6,
ADATA AD4U2400W4G17-S 4 GB,DDR4-2400,1 x 4GB,14,17,0,
Silicon Power XPOWER Turbine RGB 16 GB,DDR4-3200,2 x 8GB,10,16,10,
OLOy MD4U163216CGDA 32 GB,DDR4-3200,2 x 16GB,10,16,2,
GeIL EVO SPEAR 32 GB,DDR4-3200,2 x 16GB,10,16,0,
Crucial Ballistix RGB 32 GB,DDR4-3600,2 x 16GB,8,16,8,
OLOy OWL 16 GB,DDR4-3200,2 x 8GB,10,16,0,
HP V10 RGB 32 GB,DDR4-3200,2 x 16GB,8,14,0,
TEAMGROUP T-Force Vulcan Z 64 GB,DDR4-3600,2 x 32GB,10,18,0,
PNY XLR8 Gaming EPIC-X RGB 32 GB,DDR4-3200,2 x 16GB,10,16,0,
Acer UD100 8 GB,DDR4-3200,1 x 8GB,13,22,0,
Silicon Power SP001GBRDE400O01 1 GB,DDR-400,1 x 1GB,12,2.5,0,
Kingston FURY Renegade 64 GB,DDR5-6000,2 x 32GB,10,32,1,
ADATA XPG CASTER RGB 16 GB,DDR5-6400,1 x 16GB,12,40,0,
Mushkin Enhanced Redline Stiletto 16 GB,DDR4-3600,2 x 8GB,7,14,0,
V-Color TRA548G72D834Q 192 GB,DDR5-7200,4 x 48GB,9,34,0,
Kingston FURY Renegade 96 GB,DDR5-6400,2 x 48GB,10,32,0,
PNY XLR8 Gaming MAKO RGB 32 GB,DDR5-6400,2 x 16GB,12,40,1,
Thermaltake TOUGHRAM RGB D5 32 GB,DDR5-6400,2 x 16GB,10,32,0,
Kingston KCP421SS8/8 8 GB,DDR4-2133,1 x 8GB,14,15,0,59.99
Silicon Power SP032GBLFU320X02 32 GB,DDR4-3200,1 x 32GB,13,22,0,209.97
TEAMGROUP T-Force Dark Pro 8Pack Ripped Edition 16 GB,DDR4-3600,2 x 8GB,7,14,0,
Silicon Power SP016GBSVU480F02 16 GB,DDR5-4800,1 x 16GB,16,40,0,194.97
G.Skill Ripjaws M5 RGB 48 GB,DDR5-5200,2 x 24GB,15,40,0,579.99
Crucial CT2KIT12864AA800 2 GB,DDR2-800,2 x 1GB,15,6,1,24.99
G.Skill NS 2 GB,DDR3-1333,1 x 2GB,13,9,1,15.42
Thermaltake TOUGHRAM Z-ONE RGB 16 GB,DDR4-3600,2 x 8GB,10,18,0,
Corsair Vengeance RGB Pro 128 GB,DDR4-3200,4 x 32GB,10,16,4,
Crucial CT16G52C42U5 16 GB,DDR5-5200,1 x 16GB,16,42,0,
G.Skill Value 8 GB,DDR3-1600,1 x 8GB,13,11,6,43.69
VisionTek Adrenaline 4 GB,DDR2-800,1 x 4GB,15,6,0,
G.Skill Ripjaws X 16 GB,DDR3-2133,2 x 8GB,10,11,15,114.99
G.Skill Trident X 8 GB,DDR3-3200,2 x 4GB,8,13,0,
Kingston KTH-PL316LLQ/32G 32 GB,DDR3-1600,1 x 32GB,13,11,0,
Kingston KTH-PL421/16G 16 GB,DDR4-2133,1 x 16GB,14,15,0,128.99
Kingston KVR667D2D4F5/8G 8 GB,DDR2-667,1 x 8GB,14,5,0,
G.Skill NT 8 GB,DDR4-2133,1 x 8GB,14,15,9,
GeIL EVO POTENZA 16 GB,DDR4-2400,2 x 8GB,13,16,13,
G.Skill Flare X 16 GB,DDR4-2400,2 x 8GB,12,15,10,
Corsair Vengeance RGB 16 GB,DDR4-3200,2 x 8GB,10,16,7,
Crucial CT8G4WFS824A 8 GB,DDR4-2400,1 x 8GB,14,17,0,105.67
Klevv BOLT 8 GB,DDR4-3000,1 x 8GB,10,15,0,
G.Skill Trident Z RGB 64 GB,DDR4-3200,4 x 16GB,10,16,3,
G.Skill F2-6400CL5D-4GBNT 4 GB,DDR2-800,2 x 2GB,12,5,0,
G.Skill Trident Z Royal 64 GB,DDR4-3200,4 x 16GB,10,16,4,
Kingston HyperX Fury RGB 16 GB,DDR4-2666,2 x 8GB,12,16,1,
OLOy MD4U163216CGSA 16 GB,DDR4-3200,1 x 16GB,10,16,0,
ADATA XPG Z1 16 GB,DDR4-3200,2 x 8GB,10,16,8,
GeIL GeIL EVO POTENZA AMD 32GB ,DDR4-3200,2 x 16GB,10,16,0,
GeIL Orion RGB AMD Edition 16 GB,DDR4-3600,2 x 8GB,10,18,0,
Lexar Hades RGB 16 GB,DDR4-3200,2 x 8GB,11,18,0,
Lexar Hades OC 32 GB,DDR4-3600,2 x 16GB,10,18,0,
V-Color Prism Pro 32 GB,DDR4-3600,2 x 16GB,10,18,0,
Mushkin Redline Lumina 16 GB,DDR4-3600,2 x 8GB,10,18,2,
Kingston HyperX Predator 32 GB,DDR4-2666,2 x 16GB,9,13,0,
Thermaltake TOUGHRAM Z-ONE RGB 32 GB,DDR5-4800,2 x 16GB,16,40,0,
Crucial CT16G48C40D8U5 16 GB,DDR5-4800,1 x 16GB,16,40,0,
Mushkin Enhanced Redline Stiletto 32 GB,DDR4-3600,2 x 16GB,8,16,3,
Netac Shadow II 32 GB,DDR4-2666,2 x 16GB,14,19,0,
Crucial Pro Overclocking 48 GB,DDR5-6000,2 x 24GB,12,36,0,
G.Skill Ripjaws X 8 GB,DDR3-2400,1 x 8GB,9,11,0,
Mushkin Redline ST 32 GB,DDR5-5600,2 x 16GB,10,28,0,
TEAMGROUP T-Force Delta TUF Gaming Alliance RGB 32 GB,DDR5-6000,2 x 16GB,10,30,0,
TEAMGROUP Elite Plus 8 GB,DDR5-5200,1 x 8GB,16,42,0,
Klevv CRAS V RGB ROG CERTIFIED 32 GB,DDR5-7200,2 x 16GB,9,34,0,
Silicon Power SP032GBSFU320X22 32 GB,DDR4-3200,2 x 16GB,13,22,0,197.97
V-Color TN416G32D822 16 GB,DDR4-3200,1 x 16GB,13,22,0,109.99
V-Color TN432G32D822 32 GB,DDR4-3200,1 x 32GB,13,22,0,197.99
GOODRAM IRDM RGB 32 GB,DDR5-6000,2 x 16GB,10,30,0,
Mushkin Essentials 32 GB,DDR3-1866,2 x 16GB,13,13,0,166.08
OLOy WarHawk RGB 16 GB,DDR4-3000,2 x 8GB,10,16,0,
Patriot Viper Steel 16 GB,DDR4-3000,1 x 16GB,10,16,0,
Silicon Power XPOWER Pulse Gaming 64 GB,DDR5-6000,2 x 32GB,12,38,0,749.99
AMD RG2133 Gamer 16 GB,DDR3-2133,4 x 4GB,9,10,1,129.8
G.Skill Trident Z 32 GB,DDR4-3200,4 x 8GB,10,16,9,434.14
Samsung M393A4K40BB1-CRC 32 GB,DDR4-2400,1 x 32GB,14,17,0,209.99
Kingston KCP421ND8/16 16 GB,DDR4-2133,1 x 16GB,14,15,0,129.97
Crucial Ballistix Elite 8 GB,DDR4-3600,1 x 8GB,8,16,1,
G.Skill Ripjaws X 16 GB,DDR3-1866,4 x 4GB,9,9,6,122.02
Thermaltake TOUGHRAM RGB 16 GB,DDR4-3600,2 x 8GB,10,18,2,
G.Skill Trident Z5 Neo 48 GB,DDR5-8000,2 x 24GB,10,40,1,
Corsair Dominator 2 GB,DDR2-1066,2 x 1GB,9,5,0,
OCZ Reaper HPC 4 GB,DDR2-1066,2 x 2GB,9,5,0,
Corsair XMS3 8 GB,DDR3-1333,2 x 4GB,13,9,16,
Kingston HyperX Blu 8 GB,DDR3-1333,2 x 4GB,13,9,23,
Kingston KVR800D2S6/2G 2 GB,DDR2-800,1 x 2GB,15,6,0,12.83
Kingston HyperX Beast 16 GB,DDR3-2400,2 x 8GB,9,11,8,
Kingston KVR16R11S4/8HB 8 GB,DDR3-1600,1 x 8GB,13,11,0,143.16
Kingston HyperX Fury 8 GB,DDR4-2133,1 x 8GB,13,14,48,
Kingston KVR16LE11/8I 8 GB,DDR3-1600,1 x 8GB,13,11,0,38.99
G.Skill Ripjaws V 8 GB,DDR4-2666,2 x 4GB,11,15,11,
Patriot PSD44G213381 4 GB,DDR4-2133,1 x 4GB,14,15,1,
Corsair Dominator Platinum 32 GB,DDR4-3200,4 x 8GB,9,15,4,
G.Skill Ripjaws V 16 GB,DDR4-2666,2 x 8GB,11,15,11,
GeIL EVO POTENZA 16 GB,DDR4-2133,2 x 8GB,14,15,6,
EVGA SuperSC 16 GB,DDR4-2400,2 x 8GB,12,15,4,
G.Skill Trident Z RGB 16 GB,DDR4-3600,2 x 8GB,8,16,4,
Patriot Viper 4 8 GB,DDR4-3000,2 x 4GB,10,16,17,
Patriot Viper 4 8 GB,DDR4-3600,2 x 4GB,9,17,0,100.97
Crucial CT16G4DFD8213 16 GB,DDR4-2133,1 x 16GB,14,15,0,
Crucial CT32G4RFD424A 32 GB,DDR4-2400,1 x 32GB,14,17,0,228.99
